pretransform.model.encoder.layers.2.layers.1.layers.0.beta | Shape: [128]
pretransform.model.encoder.layers.2.layers.1.layers.1.bias | Shape: [128]
pretransform.model.encoder.layers.2.layers.1.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.encoder.layers.2.layers.1.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.encoder.layers.2.layers.1.layers.2.alpha | Shape: [128]
pretransform.model.encoder.layers.2.layers.1.layers.2.beta | Shape: [128]
pretransform.model.encoder.layers.2.layers.1.layers.3.bias | Shape: [128]
pretransform.model.encoder.layers.2.layers.1.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.encoder.layers.2.layers.1.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.encoder.layers.2.layers.2.layers.0.alpha | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.0.beta | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.1.bias | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.encoder.layers.2.layers.2.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.encoder.layers.2.layers.2.layers.2.alpha | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.2.beta | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.3.bias | Shape: [128]
pretransform.model.encoder.layers.2.layers.2.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.encoder.layers.2.layers.2.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.encoder.layers.2.layers.3.alpha | Shape: [128]
pretransform.model.encoder.layers.2.layers.3.beta | Shape: [128]
pretransform.model.encoder.layers.2.layers.4.bias | Shape: [256]
pretransform.model.encoder.layers.2.layers.4.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.2.layers.4.weight_v | Shape: [256, 128, 8]
pretransform.model.encoder.layers.3.layers.0.layers.0.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.0.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.1.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.0.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.encoder.layers.3.layers.0.layers.2.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.2.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.3.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.0.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.0.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.encoder.layers.3.layers.1.layers.0.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.0.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.1.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.1.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.encoder.layers.3.layers.1.layers.2.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.2.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.3.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.1.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.1.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.encoder.layers.3.layers.2.layers.0.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.0.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.1.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.2.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.encoder.layers.3.layers.2.layers.2.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.2.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.3.bias | Shape: [256]
pretransform.model.encoder.layers.3.layers.2.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.encoder.layers.3.layers.2.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.encoder.layers.3.layers.3.alpha | Shape: [256]
pretransform.model.encoder.layers.3.layers.3.beta | Shape: [256]
pretransform.model.encoder.layers.3.layers.4.bias | Shape: [512]
pretransform.model.encoder.layers.3.layers.4.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.3.layers.4.weight_v | Shape: [512, 256, 8]
pretransform.model.encoder.layers.4.layers.0.layers.0.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.0.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.1.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.0.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.encoder.layers.4.layers.0.layers.2.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.2.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.3.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.0.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.0.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.encoder.layers.4.layers.1.layers.0.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.0.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.1.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.1.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.encoder.layers.4.layers.1.layers.2.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.2.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.3.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.1.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.1.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.encoder.layers.4.layers.2.layers.0.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.0.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.1.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.2.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.encoder.layers.4.layers.2.layers.2.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.2.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.3.bias | Shape: [512]
pretransform.model.encoder.layers.4.layers.2.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.encoder.layers.4.layers.2.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.encoder.layers.4.layers.3.alpha | Shape: [512]
pretransform.model.encoder.layers.4.layers.3.beta | Shape: [512]
pretransform.model.encoder.layers.4.layers.4.bias | Shape: [1024]
pretransform.model.encoder.layers.4.layers.4.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.4.layers.4.weight_v | Shape: [1024, 512, 16]
pretransform.model.encoder.layers.5.layers.0.layers.0.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.0.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.1.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.0.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.encoder.layers.5.layers.0.layers.2.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.2.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.3.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.0.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.0.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.encoder.layers.5.layers.1.layers.0.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.0.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.1.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.1.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.encoder.layers.5.layers.1.layers.2.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.2.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.3.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.1.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.1.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.encoder.layers.5.layers.2.layers.0.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.0.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.1.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.2.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.encoder.layers.5.layers.2.layers.2.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.2.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.3.bias | Shape: [1024]
pretransform.model.encoder.layers.5.layers.2.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.encoder.layers.5.layers.2.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.encoder.layers.5.layers.3.alpha | Shape: [1024]
pretransform.model.encoder.layers.5.layers.3.beta | Shape: [1024]
pretransform.model.encoder.layers.5.layers.4.bias | Shape: [2048]
pretransform.model.encoder.layers.5.layers.4.weight_g | Shape: [2048, 1, 1]
pretransform.model.encoder.layers.5.layers.4.weight_v | Shape: [2048, 1024, 16]
pretransform.model.encoder.layers.6.alpha | Shape: [2048]
pretransform.model.encoder.layers.6.beta | Shape: [2048]
pretransform.model.encoder.layers.7.bias | Shape: [128]
pretransform.model.encoder.layers.7.weight_g | Shape: [128, 1, 1]
pretransform.model.encoder.layers.7.weight_v | Shape: [128, 2048, 3]
pretransform.model.decoder.layers.0.bias | Shape: [2048]
pretransform.model.decoder.layers.0.weight_g | Shape: [2048, 1, 1]
pretransform.model.decoder.layers.0.weight_v | Shape: [2048, 64, 7]
pretransform.model.decoder.layers.1.layers.0.alpha | Shape: [2048]
pretransform.model.decoder.layers.1.layers.0.beta | Shape: [2048]
pretransform.model.decoder.layers.1.layers.1.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.1.weight_g | Shape: [2048, 1, 1]
pretransform.model.decoder.layers.1.layers.1.weight_v | Shape: [2048, 1024, 16]
pretransform.model.decoder.layers.1.layers.2.layers.0.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.0.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.1.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.2.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.decoder.layers.1.layers.2.layers.2.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.2.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.3.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.2.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.2.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.decoder.layers.1.layers.3.layers.0.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.0.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.1.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.3.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.decoder.layers.1.layers.3.layers.2.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.2.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.3.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.3.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.3.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.decoder.layers.1.layers.4.layers.0.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.0.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.1.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.4.layers.1.weight_v | Shape: [1024, 1024, 7]
pretransform.model.decoder.layers.1.layers.4.layers.2.alpha | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.2.beta | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.3.bias | Shape: [1024]
pretransform.model.decoder.layers.1.layers.4.layers.3.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.1.layers.4.layers.3.weight_v | Shape: [1024, 1024, 1]
pretransform.model.decoder.layers.2.layers.0.alpha | Shape: [1024]
pretransform.model.decoder.layers.2.layers.0.beta | Shape: [1024]
pretransform.model.decoder.layers.2.layers.1.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.1.weight_g | Shape: [1024, 1, 1]
pretransform.model.decoder.layers.2.layers.1.weight_v | Shape: [1024, 512, 16]
pretransform.model.decoder.layers.2.layers.2.layers.0.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.0.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.1.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.2.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.decoder.layers.2.layers.2.layers.2.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.2.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.3.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.2.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.2.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.decoder.layers.2.layers.3.layers.0.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.0.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.1.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.3.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.decoder.layers.2.layers.3.layers.2.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.2.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.3.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.3.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.3.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.decoder.layers.2.layers.4.layers.0.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.0.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.1.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.4.layers.1.weight_v | Shape: [512, 512, 7]
pretransform.model.decoder.layers.2.layers.4.layers.2.alpha | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.2.beta | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.3.bias | Shape: [512]
pretransform.model.decoder.layers.2.layers.4.layers.3.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.2.layers.4.layers.3.weight_v | Shape: [512, 512, 1]
pretransform.model.decoder.layers.3.layers.0.alpha | Shape: [512]
pretransform.model.decoder.layers.3.layers.0.beta | Shape: [512]
pretransform.model.decoder.layers.3.layers.1.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.1.weight_g | Shape: [512, 1, 1]
pretransform.model.decoder.layers.3.layers.1.weight_v | Shape: [512, 256, 8]
pretransform.model.decoder.layers.3.layers.2.layers.0.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.0.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.1.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.2.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.decoder.layers.3.layers.2.layers.2.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.2.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.3.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.2.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.2.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.decoder.layers.3.layers.3.layers.0.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.0.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.1.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.3.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.decoder.layers.3.layers.3.layers.2.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.2.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.3.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.3.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.3.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.decoder.layers.3.layers.4.layers.0.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.0.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.1.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.4.layers.1.weight_v | Shape: [256, 256, 7]
pretransform.model.decoder.layers.3.layers.4.layers.2.alpha | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.2.beta | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.3.bias | Shape: [256]
pretransform.model.decoder.layers.3.layers.4.layers.3.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.3.layers.4.layers.3.weight_v | Shape: [256, 256, 1]
pretransform.model.decoder.layers.4.layers.0.alpha | Shape: [256]
pretransform.model.decoder.layers.4.layers.0.beta | Shape: [256]
pretransform.model.decoder.layers.4.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.1.weight_g | Shape: [256, 1, 1]
pretransform.model.decoder.layers.4.layers.1.weight_v | Shape: [256, 128, 8]
pretransform.model.decoder.layers.4.layers.2.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.2.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.4.layers.2.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.2.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.2.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.4.layers.3.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.3.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.4.layers.3.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.3.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.3.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.4.layers.4.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.4.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.4.layers.4.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.4.layers.4.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.4.layers.4.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.5.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.1.weight_v | Shape: [128, 128, 4]
pretransform.model.decoder.layers.5.layers.2.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.2.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.5.layers.2.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.2.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.2.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.5.layers.3.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.3.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.5.layers.3.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.3.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.3.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.5.layers.4.layers.0.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.0.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.1.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.1.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.4.layers.1.weight_v | Shape: [128, 128, 7]
pretransform.model.decoder.layers.5.layers.4.layers.2.alpha | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.2.beta | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.3.bias | Shape: [128]
pretransform.model.decoder.layers.5.layers.4.layers.3.weight_g | Shape: [128, 1, 1]
pretransform.model.decoder.layers.5.layers.4.layers.3.weight_v | Shape: [128, 128, 1]
pretransform.model.decoder.layers.6.alpha | Shape: [128]
pretransform.model.decoder.layers.6.beta | Shape: [128]
pretransform.model.decoder.layers.7.weight_g | Shape: [2, 1, 1]
pretransform.model.decoder.layers.7.weight_v | Shape: [2, 128, 7]
